report;sys_time;sim_state;net_op_name;net_type;rssi
1893;20241031031530;READY;Simulated Carrier;LTE;-97.3
1894;20241031031540;READY;Simulated Carrier;LTE;-97.4
1895;20241031031550;READY;Simulated Carrier;LTE;-98.5
1896;20241031031600;READY;Simulated Carrier;LTE;-98.0
1897;20241031031610;READY;Simulated Carrier;LTE;-90.5
1898;20241031031620;READY;Simulated Carrier;LTE;-94.8
1899;20241031031630;READY;Simulated Carrier;LTE;-98.5
1900;20241031031640;READY;Simulated Carrier;LTE;-94.5
1901;20241031031650;READY;Simulated Carrier;LTE;-98.6
1902;20241031031700;READY;Simulated Carrier;LTE;-92.7
1903;20241031031710;READY;Simulated Carrier;LTE;-96.0
1904;20241031031720;READY;Simulated Carrier;LTE;-97.7
1905;20241031031730;READY;Simulated Carrier;LTE;-95.5
1906;20241031031740;READY;Simulated Carrier;LTE;-103.5
1907;20241031031750;READY;Simulated Carrier;LTE;-101.8
1908;20241031031800;READY;Simulated Carrier;LTE;-102.3
1909;20241031031810;READY;Simulated Carrier;LTE;-96.9
1910;20241031031820;READY;Simulated Carrier;LTE;-90.6
1911;20241031031830;READY;Simulated Carrier;LTE;-88.6
1912;20241031031840;READY;Simulated Carrier;LTE;-95.0
1913;20241031031850;READY;Simulated Carrier;LTE;-95.5
1914;20241031031900;READY;Simulated Carrier;LTE;-104.8
1915;20241031031910;READY;Simulated Carrier;LTE;-99.9
1916;20241031031920;READY;Simulated Carrier;LTE;-100.8
1917;20241031031930;READY;Simulated Carrier;LTE;-100.3
1918;20241031031940;READY;Simulated Carrier;LTE;-98.7
1919;20241031031950;READY;Simulated Carrier;LTE;-99.9
1920;20241031032000;READY;Simulated Carrier;LTE;-105.8
1921;20241031032010;READY;Simulated Carrier;LTE;-94.9
1922;20241031032020;READY;Simulated Carrier;LTE;-102.4
1923;20241031032030;READY;Simulated Carrier;LTE;-97.2
1924;20241031032040;READY;Simulated Carrier;LTE;-89.9
1925;20241031032050;READY;Simulated Carrier;LTE;-102.0
1926;20241031032100;READY;Simulated Carrier;LTE;-108.5
1927;20241031032110;READY;Simulated Carrier;LTE;-99.5
1928;20241031032120;READY;Simulated Carrier;LTE;-93.8
1929;20241031032130;READY;Simulated Carrier;LTE;-90.4
1930;20241031032140;READY;Simulated Carrier;LTE;-103.1
1931;20241031032150;READY;Simulated Carrier;LTE;-96.4
1932;20241031032200;READY;Simulated Carrier;LTE;-100.1
1933;20241031032210;READY;Simulated Carrier;LTE;-98.8
1934;20241031032220;READY;Simulated Carrier;LTE;-87.8
1935;20241031032230;READY;Simulated Carrier;LTE;-104.4
1936;20241031032240;READY;Simulated Carrier;LTE;-97.2
1937;20241031032250;READY;Simulated Carrier;LTE;-96.4
1938;20241031032300;READY;Simulated Carrier;LTE;-93.9
1939;20241031032310;READY;Simulated Carrier;LTE;-97.9
1940;20241031032320;READY;Simulated Carrier;LTE;-97.1
1941;20241031032330;READY;Simulated Carrier;LTE;-99.9
1942;20241031032340;READY;Simulated Carrier;LTE;-97.3
1943;20241031032350;READY;Simulated Carrier;LTE;-99.8
1944;20241031032400;READY;Simulated Carrier;LTE;-95.9
1945;20241031032410;READY;Simulated Carrier;LTE;-99.9
1946;20241031032420;READY;Simulated Carrier;LTE;-96.9
1947;20241031032430;READY;Simulated Carrier;LTE;-98.4
1948;20241031032440;READY;Simulated Carrier;LTE;-93.7
1949;20241031032450;READY;Simulated Carrier;LTE;-98.5
1950;20241031032500;READY;Simulated Carrier;LTE;-105.3
1951;20241031032510;READY;Simulated Carrier;LTE;-93.3
1952;20241031032520;READY;Simulated Carrier;LTE;-101.9
1953;20241031032530;READY;Simulated Carrier;LTE;-100.8
1954;20241031032540;READY;Simulated Carrier;LTE;-100.8
1955;20241031032550;READY;Simulated Carrier;LTE;-92.9
1956;20241031032600;READY;Simulated Carrier;LTE;-107.0
1957;20241031032610;READY;Simulated Carrier;LTE;-86.0
1958;20241031032620;READY;Simulated Carrier;LTE;-94.2
1959;20241031032630;READY;Simulated Carrier;LTE;-97.6
1960;20241031032640;READY;Simulated Carrier;LTE;-98.7
1961;20241031032650;READY;Simulated Carrier;LTE;-97.4
1962;20241031032700;READY;Simulated Carrier;LTE;-96.4
1963;20241031032710;READY;Simulated Carrier;LTE;-95.9
1964;20241031032720;READY;Simulated Carrier;LTE;-96.1
1965;20241031032730;READY;Simulated Carrier;LTE;-97.9
1966;20241031032740;READY;Simulated Carrier;LTE;-99.3
1967;20241031032750;READY;Simulated Carrier;LTE;-99.2
1968;20241031032800;READY;Simulated Carrier;LTE;-99.4
1969;20241031032810;READY;Simulated Carrier;LTE;-94.0
1970;20241031032820;READY;Simulated Carrier;LTE;-96.5
1971;20241031032830;READY;Simulated Carrier;LTE;-110.3
1972;20241031032840;READY;Simulated Carrier;LTE;-95.9
1973;20241031032850;READY;Simulated Carrier;LTE;-97.7
1974;20241031032900;READY;Simulated Carrier;LTE;-98.5
1975;20241031032910;READY;Simulated Carrier;LTE;-99.7
1976;20241031032920;READY;Simulated Carrier;LTE;-93.6
1977;20241031032930;READY;Simulated Carrier;LTE;-94.2
1978;20241031032940;READY;Simulated Carrier;LTE;-101.1
1979;20241031032950;READY;Simulated Carrier;LTE;-96.4
1980;20241031033000;READY;Simulated Carrier;LTE;-101.9
1981;20241031033010;READY;Simulated Carrier;LTE;-103.6
1982;20241031033020;READY;Simulated Carrier;LTE;-100.7
1983;20241031033030;READY;Simulated Carrier;LTE;-94.9
1984;20241031033040;READY;Simulated Carrier;LTE;-94.5
1985;20241031033050;READY;Simulated Carrier;LTE;-96.4
1986;20241031033100;READY;Simulated Carrier;LTE;-95.6
1987;20241031033110;READY;Simulated Carrier;LTE;-96.4
1988;20241031033120;READY;Simulated Carrier;LTE;-101.0
1989;20241031033130;READY;Simulated Carrier;LTE;-96.8
1990;20241031033140;READY;Simulated Carrier;LTE;-95.0
1991;20241031033150;READY;Simulated Carrier;LTE;-95.1
1992;20241031033200;READY;Simulated Carrier;LTE;-93.4
1993;20241031033210;READY;Simulated Carrier;LTE;-95.3
1994;20241031033220;READY;Simulated Carrier;LTE;-96.8
1995;20241031033230;READY;Simulated Carrier;LTE;-94.1
1996;20241031033240;READY;Simulated Carrier;LTE;-98.6
1997;20241031033250;READY;Simulated Carrier;LTE;-102.0
1998;20241031033300;READY;Simulated Carrier;LTE;-99.1
1999;20241031033310;READY;Simulated Carrier;LTE;-101.4
2000;20241031033320;READY;Simulated Carrier;LTE;-101.0
2001;20241031033330;READY;Simulated Carrier;LTE;-98.7
2002;20241031033340;READY;Simulated Carrier;LTE;-101.4
2003;20241031033350;READY;Simulated Carrier;LTE;-99.4
2004;20241031033400;READY;Simulated Carrier;LTE;-105.7
2005;20241031033410;READY;Simulated Carrier;LTE;-97.3
2006;20241031033420;READY;Simulated Carrier;LTE;-98.3
2007;20241031033430;READY;Simulated Carrier;LTE;-101.4
2008;20241031033440;READY;Simulated Carrier;LTE;-95.4
2009;20241031033450;READY;Simulated Carrier;LTE;-94.3
2010;20241031033500;READY;Simulated Carrier;LTE;-104.5
2011;20241031033510;READY;Simulated Carrier;LTE;-101.3
2012;20241031033520;READY;Simulated Carrier;LTE;-101.3
2013;20241031033530;READY;Simulated Carrier;LTE;-102.0
2014;20241031033540;READY;Simulated Carrier;LTE;-95.1
2015;20241031033550;READY;Simulated Carrier;LTE;-99.2
2016;20241031033600;READY;Simulated Carrier;LTE;-99.6
2017;20241031033610;READY;Simulated Carrier;LTE;-106.7
2018;20241031033620;READY;Simulated Carrier;LTE;-96.1
2019;20241031033630;READY;Simulated Carrier;LTE;-103.5
2020;20241031033640;READY;Simulated Carrier;LTE;-98.3
2021;20241031033650;READY;Simulated Carrier;LTE;-97.6
2022;20241031033700;READY;Simulated Carrier;LTE;-93.3
2023;20241031033710;READY;Simulated Carrier;LTE;-104.1
2024;20241031033720;READY;Simulated Carrier;LTE;-110.8
2025;20241031033730;READY;Simulated Carrier;LTE;-97.9
2026;20241031033740;READY;Simulated Carrier;LTE;-91.5
2027;20241031033750;READY;Simulated Carrier;LTE;-93.9
2028;20241031033800;READY;Simulated Carrier;LTE;-98.0
2029;20241031033810;READY;Simulated Carrier;LTE;-100.9
2030;20241031033820;READY;Simulated Carrier;LTE;-95.7
2031;20241031033830;READY;Simulated Carrier;LTE;-102.7
2032;20241031033840;READY;Simulated Carrier;LTE;-96.8
2033;20241031033850;READY;Simulated Carrier;LTE;-96.7
2034;20241031033900;READY;Simulated Carrier;LTE;-94.6
2035;20241031033910;READY;Simulated Carrier;LTE;-87.8
2036;20241031033920;READY;Simulated Carrier;LTE;-97.1
2037;20241031033930;READY;Simulated Carrier;LTE;-100.8
2038;20241031033940;READY;Simulated Carrier;LTE;-98.7
2039;20241031033950;READY;Simulated Carrier;LTE;-105.6
2040;20241031034000;READY;Simulated Carrier;LTE;-101.1
2041;20241031034010;READY;Simulated Carrier;LTE;-99.9
2042;20241031034020;READY;Simulated Carrier;LTE;-100.3
2043;20241031034030;READY;Simulated Carrier;LTE;-97.5
2044;20241031034040;READY;Simulated Carrier;LTE;-101.3
2045;20241031034050;READY;Simulated Carrier;LTE;-93.6
2046;20241031034100;READY;Simulated Carrier;LTE;-98.1
2047;20241031034110;READY;Simulated Carrier;LTE;-98.2
2048;20241031034120;READY;Simulated Carrier;LTE;-99.6
2049;20241031034130;READY;Simulated Carrier;LTE;-97.6
2050;20241031034140;READY;Simulated Carrier;LTE;-94.8
2051;20241031034150;READY;Simulated Carrier;LTE;-101.8
2052;20241031034200;READY;Simulated Carrier;LTE;-100.8
2053;20241031034210;READY;Simulated Carrier;LTE;-99.3
2054;20241031034220;READY;Simulated Carrier;LTE;-103.5
2055;20241031034230;READY;Simulated Carrier;LTE;-101.4
2056;20241031034240;READY;Simulated Carrier;LTE;-100.0
2057;20241031034250;READY;Simulated Carrier;LTE;-94.5
2058;20241031034300;READY;Simulated Carrier;LTE;-96.8
2059;20241031034310;READY;Simulated Carrier;LTE;-97.2
2060;20241031034320;READY;Simulated Carrier;LTE;-94.5
2061;20241031034330;READY;Simulated Carrier;LTE;-98.5
2062;20241031034340;READY;Simulated Carrier;LTE;-96.4
2063;20241031034350;READY;Simulated Carrier;LTE;-98.4
2064;20241031034400;READY;Simulated Carrier;LTE;-96.8
2065;20241031034410;READY;Simulated Carrier;LTE;-100.1
2066;20241031034420;READY;Simulated Carrier;LTE;-107.6
2067;20241031034430;READY;Simulated Carrier;LTE;-98.5
2068;20241031034440;READY;Simulated Carrier;LTE;-92.3
2069;20241031034450;READY;Simulated Carrier;LTE;-94.3
2070;20241031034500;READY;Simulated Carrier;LTE;-94.1
2071;20241031034510;READY;Simulated Carrier;LTE;-92.9
2072;20241031034520;READY;Simulated Carrier;LTE;-97.4
2073;20241031034530;READY;Simulated Carrier;LTE;-96.8
2074;20241031034540;READY;Simulated Carrier;LTE;-100.1
2075;20241031034550;READY;Simulated Carrier;LTE;-99.0
2076;20241031034600;READY;Simulated Carrier;LTE;-95.3
2077;20241031034610;READY;Simulated Carrier;LTE;-92.8
2078;20241031034620;READY;Simulated Carrier;LTE;-98.2
2079;20241031034630;READY;Simulated Carrier;LTE;-99.4
2080;20241031034640;READY;Simulated Carrier;LTE;-97.6
2081;20241031034650;READY;Simulated Carrier;LTE;-95.3
2082;20241031034700;READY;Simulated Carrier;LTE;-103.5
2083;20241031034710;READY;Simulated Carrier;LTE;-106.9
2084;20241031034720;READY;Simulated Carrier;LTE;-100.0
2085;20241031034730;READY;Simulated Carrier;LTE;-102.7
2086;20241031034740;READY;Simulated Carrier;LTE;-99.9
2087;20241031034750;READY;Simulated Carrier;LTE;-98.4
2088;20241031034800;READY;Simulated Carrier;LTE;-99.6
2089;20241031034810;READY;Simulated Carrier;LTE;-91.9
2090;20241031034820;READY;Simulated Carrier;LTE;-96.2
2091;20241031034830;READY;Simulated Carrier;LTE;-96.3
2092;20241031034840;READY;Simulated Carrier;LTE;-95.1
2093;20241031034850;READY;Simulated Carrier;LTE;-102.4
2094;20241031034900;READY;Simulated Carrier;LTE;-93.8
2095;20241031034910;READY;Simulated Carrier;LTE;-98.4
2096;20241031034920;READY;Simulated Carrier;LTE;-95.3
2097;20241031034930;READY;Simulated Carrier;LTE;-102.3
2098;20241031034940;READY;Simulated Carrier;LTE;-104.2
2099;20241031034950;READY;Simulated Carrier;LTE;-94.9
2100;20241031035000;READY;Simulated Carrier;LTE;-96.8
2101;20241031035010;READY;Simulated Carrier;LTE;-101.8
2102;20241031035020;READY;Simulated Carrier;LTE;-101.6
2103;20241031035030;READY;Simulated Carrier;LTE;-93.7
2104;20241031035040;READY;Simulated Carrier;LTE;-102.9
2105;20241031035050;READY;Simulated Carrier;LTE;-91.4
2106;20241031035100;READY;Simulated Carrier;LTE;-101.6
2107;20241031035110;READY;Simulated Carrier;LTE;-95.4
2108;20241031035120;READY;Simulated Carrier;LTE;-99.3
2109;20241031035130;READY;Simulated Carrier;LTE;-95.3
2110;20241031035140;READY;Simulated Carrier;LTE;-100.1
2111;20241031035150;READY;Simulated Carrier;LTE;-98.5
2112;20241031035200;READY;Simulated Carrier;LTE;-97.7
2113;20241031035210;READY;Simulated Carrier;LTE;-101.8
2114;20241031035220;READY;Simulated Carrier;LTE;-94.9
2115;20241031035230;READY;Simulated Carrier;LTE;-99.9
2116;20241031035240;READY;Simulated Carrier;LTE;-98.7
2117;20241031035250;READY;Simulated Carrier;LTE;-101.5
2118;20241031035300;READY;Simulated Carrier;LTE;-107.7
2119;20241031035310;READY;Simulated Carrier;LTE;-98.3
2120;20241031035320;READY;Simulated Carrier;LTE;-87.9
2121;20241031035330;READY;Simulated Carrier;LTE;-94.5
2122;20241031035340;READY;Simulated Carrier;LTE;-97.9
2123;20241031035350;READY;Simulated Carrier;LTE;-98.9
2124;20241031035400;READY;Simulated Carrier;LTE;-97.6
2125;20241031035410;READY;Simulated Carrier;LTE;-95.7
2126;20241031035420;READY;Simulated Carrier;LTE;-102.5
2127;20241031035430;READY;Simulated Carrier;LTE;-93.3
2128;20241031035440;READY;Simulated Carrier;LTE;-94.9
2129;20241031035450;READY;Simulated Carrier;LTE;-94.9
2130;20241031035500;READY;Simulated Carrier;LTE;-95.9
2131;20241031035510;READY;Simulated Carrier;LTE;-97.5
2132;20241031035520;READY;Simulated Carrier;LTE;-94.9
2133;20241031035530;READY;Simulated Carrier;LTE;-95.2
2134;20241031035540;READY;Simulated Carrier;LTE;-99.0
2135;20241031035550;READY;Simulated Carrier;LTE;-99.9
2136;20241031035600;READY;Simulated Carrier;LTE;-97.4
2137;20241031035610;READY;Simulated Carrier;LTE;-91.4
2138;20241031035620;READY;Simulated Carrier;LTE;-102.6
2139;20241031035630;READY;Simulated Carrier;LTE;-103.4
2140;20241031035640;READY;Simulated Carrier;LTE;-96.9
2141;20241031035650;READY;Simulated Carrier;LTE;-97.5
2142;20241031035700;READY;Simulated Carrier;LTE;-97.0
2143;20241031035710;READY;Simulated Carrier;LTE;-96.9
2144;20241031035720;READY;Simulated Carrier;LTE;-98.5
2145;20241031035730;READY;Simulated Carrier;LTE;-91.8
2146;20241031035740;READY;Simulated Carrier;LTE;-104.2
2147;20241031035750;READY;Simulated Carrier;LTE;-101.2
2148;20241031035800;READY;Simulated Carrier;LTE;-98.2
2149;20241031035810;READY;Simulated Carrier;LTE;-104.3
2150;20241031035820;READY;Simulated Carrier;LTE;-98.6
2151;20241031035830;READY;Simulated Carrier;LTE;-91.1
2152;20241031035840;READY;Simulated Carrier;LTE;-97.6
2153;20241031035850;READY;Simulated Carrier;LTE;-96.7
2154;20241031035900;READY;Simulated Carrier;LTE;-102.6
2155;20241031035910;READY;Simulated Carrier;LTE;-99.8
2156;20241031035920;READY;Simulated Carrier;LTE;-98.6
2157;20241031035930;READY;Simulated Carrier;LTE;-98.4
2158;20241031035940;READY;Simulated Carrier;LTE;-91.9
2159;20241031035950;READY;Simulated Carrier;LTE;-94.7
2160;20241031040000;READY;Simulated Carrier;LTE;-101.4
2161;20241031040010;READY;Simulated Carrier;LTE;-96.1
2162;20241031040020;READY;Simulated Carrier;LTE;-95.1
2163;20241031040030;READY;Simulated Carrier;LTE;-92.6
2164;20241031040040;READY;Simulated Carrier;LTE;-90.8
2165;20241031040050;READY;Simulated Carrier;LTE;-101.0
2166;20241031040100;READY;Simulated Carrier;LTE;-100.4
2167;20241031040110;READY;Simulated Carrier;LTE;-102.2
2168;20241031040120;READY;Simulated Carrier;LTE;-98.0
2169;20241031040130;READY;Simulated Carrier;LTE;-95.2
2170;20241031040140;READY;Simulated Carrier;LTE;-93.1
2171;20241031040150;READY;Simulated Carrier;LTE;-97.3
2172;20241031040200;READY;Simulated Carrier;LTE;-98.2
2173;20241031040210;READY;Simulated Carrier;LTE;-96.4
2174;20241031040220;READY;Simulated Carrier;LTE;-100.5
2175;20241031040230;READY;Simulated Carrier;LTE;-88.9
2176;20241031040240;READY;Simulated Carrier;LTE;-103.6
2177;20241031040250;READY;Simulated Carrier;LTE;-96.4
2178;20241031040300;READY;Simulated Carrier;LTE;-89.1
2179;20241031040310;READY;Simulated Carrier;LTE;-97.2
2180;20241031040320;READY;Simulated Carrier;LTE;-98.0
2181;20241031040330;READY;Simulated Carrier;LTE;-98.6
2182;20241031040340;READY;Simulated Carrier;LTE;-97.9
2183;20241031040350;READY;Simulated Carrier;LTE;-91.8
2184;20241031040400;READY;Simulated Carrier;LTE;-106.1
2185;20241031040410;READY;Simulated Carrier;LTE;-91.1
2186;20241031040420;READY;Simulated Carrier;LTE;-102.9
2187;20241031040430;READY;Simulated Carrier;LTE;-98.1
2188;20241031040440;READY;Simulated Carrier;LTE;-98.8
2189;20241031040450;READY;Simulated Carrier;LTE;-94.7
2190;20241031040500;READY;Simulated Carrier;LTE;-103.6
2191;20241031040510;READY;Simulated Carrier;LTE;-95.3
2192;20241031040520;READY;Simulated Carrier;LTE;-89.0
2193;20241031040530;READY;Simulated Carrier;LTE;-102.7
2194;20241031040540;READY;Simulated Carrier;LTE;-96.5
2195;20241031040550;READY;Simulated Carrier;LTE;-99.9
2196;20241031040600;READY;Simulated Carrier;LTE;-95.6
2197;20241031040610;READY;Simulated Carrier;LTE;-97.1
2198;20241031040620;READY;Simulated Carrier;LTE;-99.7
2199;20241031040630;READY;Simulated Carrier;LTE;-95.0
2200;20241031040640;READY;Simulated Carrier;LTE;-89.9
2201;20241031040650;READY;Simulated Carrier;LTE;-97.8
2202;20241031040700;READY;Simulated Carrier;LTE;-94.2
2203;20241031040710;READY;Simulated Carrier;LTE;-102.3
2204;20241031040720;READY;Simulated Carrier;LTE;-100.9
2205;20241031040730;READY;Simulated Carrier;LTE;-94.9
2206;20241031040740;READY;Simulated Carrier;LTE;-90.9
2207;20241031040750;READY;Simulated Carrier;LTE;-95.4
2208;20241031040800;READY;Simulated Carrier;LTE;-98.0
2209;20241031040810;READY;Simulated Carrier;LTE;-96.8
2210;20241031040820;READY;Simulated Carrier;LTE;-102.0
2211;20241031040830;READY;Simulated Carrier;LTE;-94.7
2212;20241031040840;READY;Simulated Carrier;LTE;-93.7
2213;20241031040850;READY;Simulated Carrier;LTE;-98.9
2214;20241031040900;READY;Simulated Carrier;LTE;-99.0
2215;20241031040910;READY;Simulated Carrier;LTE;-96.0
2216;20241031040920;READY;Simulated Carrier;LTE;-98.8
2217;20241031040930;READY;Simulated Carrier;LTE;-97.4
2218;20241031040940;READY;Simulated Carrier;LTE;-88.8
2219;20241031040950;READY;Simulated Carrier;LTE;-98.2
2220;20241031041000;READY;Simulated Carrier;LTE;-98.5
2221;20241031041010;READY;Simulated Carrier;LTE;-99.6
2222;20241031041020;READY;Simulated Carrier;LTE;-94.0
2223;20241031041030;READY;Simulated Carrier;LTE;-97.7
2224;20241031041040;READY;Simulated Carrier;LTE;-99.6
2225;20241031041050;READY;Simulated Carrier;LTE;-91.7
2226;20241031041100;READY;Simulated Carrier;LTE;-91.4
2227;20241031041110;READY;Simulated Carrier;LTE;-99.5
2228;20241031041120;READY;Simulated Carrier;LTE;-104.6
2229;20241031041130;READY;Simulated Carrier;LTE;-93.1
2230;20241031041140;READY;Simulated Carrier;LTE;-99.9
2231;20241031041150;READY;Simulated Carrier;LTE;-93.8
2232;20241031041200;READY;Simulated Carrier;LTE;-104.8
2233;20241031041210;READY;Simulated Carrier;LTE;-93.5
2234;20241031041220;READY;Simulated Carrier;LTE;-101.9
2235;20241031041230;READY;Simulated Carrier;LTE;-94.1
2236;20241031041240;READY;Simulated Carrier;LTE;-96.8
2237;20241031041250;READY;Simulated Carrier;LTE;-100.8
2238;20241031041300;READY;Simulated Carrier;LTE;-98.7
2239;20241031041310;READY;Simulated Carrier;LTE;-94.3
2240;20241031041320;READY;Simulated Carrier;LTE;-96.7
2241;20241031041330;READY;Simulated Carrier;LTE;-94.9
2242;20241031041340;READY;Simulated Carrier;LTE;-89.3
2243;20241031041350;READY;Simulated Carrier;LTE;-103.5
2244;20241031041400;READY;Simulated Carrier;LTE;-90.7
2245;20241031041410;READY;Simulated Carrier;LTE;-96.8
2246;20241031041420;READY;Simulated Carrier;LTE;-100.9
2247;20241031041430;READY;Simulated Carrier;LTE;-102.6
2248;20241031041440;READY;Simulated Carrier;LTE;-98.0
2249;20241031041450;READY;Simulated Carrier;LTE;-93.6
2250;20241031041500;READY;Simulated Carrier;LTE;-97.7
2251;20241031041510;READY;Simulated Carrier;LTE;-91.1
2252;20241031041520;READY;Simulated Carrier;LTE;-102.9
2253;20241031041530;READY;Simulated Carrier;LTE;-97.1
2254;20241031041540;READY;Simulated Carrier;LTE;-102.2
2255;20241031041550;READY;Simulated Carrier;LTE;-95.7
2256;20241031041600;READY;Simulated Carrier;LTE;-93.6
2257;20241031041610;READY;Simulated Carrier;LTE;-98.7
2258;20241031041620;READY;Simulated Carrier;LTE;-107.5
2259;20241031041630;READY;Simulated Carrier;LTE;-96.4
2260;20241031041640;READY;Simulated Carrier;LTE;-95.5
2261;20241031041650;READY;Simulated Carrier;LTE;-95.6
2262;20241031041700;READY;Simulated Carrier;LTE;-92.2
2263;20241031041710;READY;Simulated Carrier;LTE;-101.4
2264;20241031041720;READY;Simulated Carrier;LTE;-94.3
2265;20241031041730;READY;Simulated Carrier;LTE;-92.3
2266;20241031041740;READY;Simulated Carrier;LTE;-104.2
2267;20241031041750;READY;Simulated Carrier;LTE;-95.8
2268;20241031041800;READY;Simulated Carrier;LTE;-99.0
2269;20241031041810;READY;Simulated Carrier;LTE;-97.3
2270;20241031041820;READY;Simulated Carrier;LTE;-95.3
2271;20241031041830;READY;Simulated Carrier;LTE;-98.8
2272;20241031041840;READY;Simulated Carrier;LTE;-99.5
2273;20241031041850;READY;Simulated Carrier;LTE;-96.7
2274;20241031041900;READY;Simulated Carrier;LTE;-101.3
2275;20241031041910;READY;Simulated Carrier;LTE;-101.2
2276;20241031041920;READY;Simulated Carrier;LTE;-94.2
2277;20241031041930;READY;Simulated Carrier;LTE;-101.2
2278;20241031041940;READY;Simulated Carrier;LTE;-94.0
2279;20241031041950;READY;Simulated Carrier;LTE;-94.9
2280;20241031042000;READY;Simulated Carrier;LTE;-103.6
2281;20241031042010;READY;Simulated Carrier;LTE;-99.6
2282;20241031042020;READY;Simulated Carrier;LTE;-92.1
2283;20241031042030;READY;Simulated Carrier;LTE;-100.8
2284;20241031042040;READY;Simulated Carrier;LTE;-98.7
2285;20241031042050;READY;Simulated Carrier;LTE;-94.9
2286;20241031042100;READY;Simulated Carrier;LTE;-93.7
2287;20241031042110;READY;Simulated Carrier;LTE;-97.8
2288;20241031042120;READY;Simulated Carrier;LTE;-99.3
2289;20241031042130;READY;Simulated Carrier;LTE;-91.3
2290;20241031042140;READY;Simulated Carrier;LTE;-90.0
2291;20241031042150;READY;Simulated Carrier;LTE;-93.2
2292;20241031042200;READY;Simulated Carrier;LTE;-96.8
2293;20241031042210;READY;Simulated Carrier;LTE;-100.5
2294;20241031042220;READY;Simulated Carrier;LTE;-100.5
2295;20241031042230;READY;Simulated Carrier;LTE;-94.9
2296;20241031042240;READY;Simulated Carrier;LTE;-95.5
2297;20241031042250;READY;Simulated Carrier;LTE;-91.7
2298;20241031042300;READY;Simulated Carrier;LTE;-94.7
2299;20241031042310;READY;Simulated Carrier;LTE;-103.3
2300;20241031042320;READY;Simulated Carrier;LTE;-93.1
2301;20241031042330;READY;Simulated Carrier;LTE;-101.3
2302;20241031042340;READY;Simulated Carrier;LTE;-98.9
2303;20241031042350;READY;Simulated Carrier;LTE;-96.3
2304;20241031042400;READY;Simulated Carrier;LTE;-89.2
2305;20241031042410;READY;Simulated Carrier;LTE;-85.0
2306;20241031042420;READY;Simulated Carrier;LTE;-95.0
2307;20241031042430;READY;Simulated Carrier;LTE;-98.2
2308;20241031042440;READY;Simulated Carrier;LTE;-95.4
2309;20241031042450;READY;Simulated Carrier;LTE;-93.8
2310;20241031042500;READY;Simulated Carrier;LTE;-98.7
2311;20241031042510;READY;Simulated Carrier;LTE;-90.2
2312;20241031042520;READY;Simulated Carrier;LTE;-96.4
2313;20241031042530;READY;Simulated Carrier;LTE;-95.4
2314;20241031042540;READY;Simulated Carrier;LTE;-94.9
2315;20241031042550;READY;Simulated Carrier;LTE;-96.0
2316;20241031042600;READY;Simulated Carrier;LTE;-94.2
2317;20241031042610;READY;Simulated Carrier;LTE;-100.1
2318;20241031042620;READY;Simulated Carrier;LTE;-99.9
2319;20241031042630;READY;Simulated Carrier;LTE;-102.0
2320;20241031042640;READY;Simulated Carrier;LTE;-95.9
2321;20241031042650;READY;Simulated Carrier;LTE;-94.5
2322;20241031042700;READY;Simulated Carrier;LTE;-95.8
2323;20241031042710;READY;Simulated Carrier;LTE;-90.9
2324;20241031042720;READY;Simulated Carrier;LTE;-97.4
2325;20241031042730;READY;Simulated Carrier;LTE;-94.6
2326;20241031042740;READY;Simulated Carrier;LTE;-101.5
2327;20241031042750;READY;Simulated Carrier;LTE;-98.7
2328;20241031042800;READY;Simulated Carrier;LTE;-94.5
2329;20241031042810;READY;Simulated Carrier;LTE;-93.9
2330;20241031042820;READY;Simulated Carrier;LTE;-98.4
2331;20241031042830;READY;Simulated Carrier;LTE;-97.7
2332;20241031042840;READY;Simulated Carrier;LTE;-103.5
2333;20241031042850;READY;Simulated Carrier;LTE;-98.8
2334;20241031042900;READY;Simulated Carrier;LTE;-93.8
2335;20241031042910;READY;Simulated Carrier;LTE;-95.0
2336;20241031042920;READY;Simulated Carrier;LTE;-95.2
2337;20241031042930;READY;Simulated Carrier;LTE;-97.1
2338;20241031042940;READY;Simulated Carrier;LTE;-97.3
2339;20241031042950;READY;Simulated Carrier;LTE;-100.1
2340;20241031043000;READY;Simulated Carrier;LTE;-94.5
2341;20241031043010;READY;Simulated Carrier;LTE;-95.6
2342;20241031043020;READY;Simulated Carrier;LTE;-95.3
2343;20241031043030;READY;Simulated Carrier;LTE;-99.5
2344;20241031043040;READY;Simulated Carrier;LTE;-105.7
2345;20241031043050;READY;Simulated Carrier;LTE;-92.8
2346;20241031043100;READY;Simulated Carrier;LTE;-99.2
2347;20241031043110;READY;Simulated Carrier;LTE;-100.7
2348;20241031043120;READY;Simulated Carrier;LTE;-94.4
2349;20241031043130;READY;Simulated Carrier;LTE;-98.6
2350;20241031043140;READY;Simulated Carrier;LTE;-92.6
2351;20241031043150;READY;Simulated Carrier;LTE;-94.4
2352;20241031043200;READY;Simulated Carrier;LTE;-94.2
2353;20241031043210;READY;Simulated Carrier;LTE;-102.4
2354;20241031043220;READY;Simulated Carrier;LTE;-92.1
2355;20241031043230;READY;Simulated Carrier;LTE;-95.7
2356;20241031043240;READY;Simulated Carrier;LTE;-98.3
2357;20241031043250;READY;Simulated Carrier;LTE;-96.2
